epoch,lr,train_loss
0.0,0.0005,2.6258803486824034
1.0,0.0005,1.8788650184869766
2.0,0.0005,1.4855837732553483
3.0,0.0005,1.3621213912963868
4.0,0.0005,1.1788168281316758
5.0,0.0005,1.0099021315574646
6.0,0.0005,0.9103541508316993
7.0,0.0005,0.7829713582992553
8.0,0.0005,0.7500872775912285
9.0,0.0005,0.6615510746836663
10.0,0.0005,0.6086359076201916
11.0,0.0005,0.5850073218345642
12.0,0.0005,0.5319721825420857
13.0,0.0005,0.48333089649677274
14.0,0.0005,0.5025458134710789
15.0,0.0005,0.4878972753882408
16.0,0.0005,0.4482866607606411
17.0,0.0005,0.40886534228920934
18.0,0.0005,0.3817895881831646
19.0,0.0005,0.35387563705444336
20.0,0.0005,0.3307866588234901
21.0,0.0005,0.32349588945508
22.0,0.0005,0.3275355909019709
23.0,0.0005,0.33869415931403635
24.0,0.0005,0.3310120400041342
25.0,0.0005,0.29007879830896854
26.0,0.0005,0.27016193717718123
27.0,0.0005,0.25008597448468206
28.0,0.0005,0.25910732969641687
29.0,0.0005,0.2567749448120594
30.0,0.0005,0.24067369103431702
31.0,0.0005,0.228521117195487
32.0,0.0005,0.23092863522469997
33.0,0.0005,0.2140899132937193
34.0,0.0005,0.2214951656758785
35.0,0.0005,0.21457171849906445
36.0,0.0005,0.21220334321260453
37.0,0.0005,0.20074140131473542
38.0,0.0005,0.2037479504942894
39.0,0.0005,0.19926021210849285
40.0,0.0005,0.1800044734030962
41.0,0.0005,0.17223118357360362
42.0,0.0005,0.16725294888019562
43.0,0.0005,0.17458771578967572
44.0,0.0005,0.18820562176406383
45.0,0.0005,0.16972363106906413
46.0,0.0005,0.15991539992392062
47.0,0.0005,0.16829402260482312
48.0,0.0005,0.1787410371005535
49.0,0.0005,0.2111108973622322
