epoch,lr,train_loss
0.0,0.0005,2.9678297996520997
1.0,0.0005,2.955741602182388
2.0,0.0005,2.9531883597373962
3.0,0.0005,2.948052328824997
4.0,0.0005,2.934408223628998
5.0,0.0005,2.9486099004745485
6.0,0.0005,2.8871906757354737
7.0,0.0005,2.7793366432189943
8.0,0.0005,2.7035670042037965
9.0,0.0005,2.6317420423030855
10.0,0.0005,2.5718500137329103
11.0,0.0005,2.450495946407318
12.0,0.0005,2.3443466067314147
13.0,0.0005,2.237154719233513
14.0,0.0005,2.109195876121521
15.0,0.0005,2.0079611748456956
16.0,0.0005,1.9341634929180145
17.0,0.0005,1.861321684718132
18.0,0.0005,1.7538826882839202
19.0,0.0005,1.7217942088842393
20.0,0.0005,1.664433416724205
21.0,0.0005,1.5854617357254028
22.0,0.0005,1.5318778067827226
23.0,0.0005,1.4877602845430373
24.0,0.0005,1.391825896501541
25.0,0.0005,1.3833658993244171
26.0,0.0005,1.3438047170639038
27.0,0.0005,1.2704714208841323
28.0,0.0005,1.2041642218828201
29.0,0.0005,1.16625756919384
30.0,0.0005,1.1609974563121797
31.0,0.0005,1.0993077620863914
32.0,0.0005,1.116957914829254
33.0,0.0005,1.1174119666218758
34.0,0.0005,1.0600469380617141
35.0,0.0005,1.041602498292923
36.0,0.0005,1.0062734872102737
37.0,0.0005,0.9753348842263222
38.0,0.0005,0.9444019198417664
39.0,0.0005,0.9239383786916733
40.0,0.0005,0.888258308172226
41.0,0.0005,0.8850452452898026
42.0,0.0005,0.8757588371634484
43.0,0.0005,0.8618055120110512
44.0,0.0005,0.8351400405168533
45.0,0.0005,0.8325899437069892
46.0,0.0005,0.8127046689391136
47.0,0.0005,0.9039494797587395
48.0,0.0005,0.8449681371450424
49.0,0.0005,0.8561026647686958
