epoch,lr,train_loss
0.0,0.0005,2.460313774290539
1.0,0.0005,2.3999823729197183
2.0,0.0005,2.3929040886106945
3.0,0.0005,2.392773980186099
4.0,0.0005,2.3689878441038585
5.0,0.0005,2.2487278495516096
6.0,0.0005,2.1080213955470493
7.0,0.0005,2.008761315118699
8.0,0.0005,1.9314514568873815
9.0,0.0005,1.8589775278454734
10.0,0.0005,1.7762655190059118
11.0,0.0005,1.6875933295204526
12.0,0.0005,1.623437211627052
13.0,0.0005,1.5984097662426175
14.0,0.0005,1.5328835192180814
15.0,0.0005,1.4580778224127633
16.0,0.0005,1.3924840887387593
17.0,0.0005,1.3276996640931993
18.0,0.0005,1.2282529303005763
19.0,0.0005,1.153246678057171
20.0,0.0005,1.0705212411426364
21.0,0.0005,1.0158466952187675
22.0,0.0005,0.9578790891738165
23.0,0.0005,0.8564734728563399
24.0,0.0005,0.7784473640578133
25.0,0.0005,0.7304600278536478
26.0,0.0005,0.7211878001689911
27.0,0.0005,0.6670740218389601
28.0,0.0005,0.6920298579193297
29.0,0.0005,0.6531843344370524
30.0,0.0005,0.871394673983256
31.0,0.0005,0.7762291530768076
32.0,0.0005,0.5967773922852108
33.0,0.0005,0.5335917799245744
34.0,0.0005,0.4630562734036219
35.0,0.0005,0.4383412457647778
36.0,0.0005,0.40014951427777606
37.0,0.0005,0.3821999075866881
38.0,0.0005,0.3672531601928529
39.0,0.0005,0.3481103423095885
40.0,0.0005,0.33659342782838003
41.0,0.0005,0.3363429307937622
42.0,0.0005,0.32820857280776616
43.0,0.0005,0.3141387722321919
44.0,0.0005,0.31029846980458214
45.0,0.0005,0.2984236649104527
46.0,0.0005,0.29573220156487967
47.0,0.0005,0.2932312928494953
48.0,0.0005,0.2998865119048527
49.0,0.0005,0.2941122913644427
