epoch,lr,train_loss
0.0,0.0005,2.46401123773484
1.0,0.0005,2.4020348389943442
2.0,0.0005,2.3938173907143727
3.0,0.0005,2.395802475157238
4.0,0.0005,2.3918543997265043
5.0,0.0005,2.391229901994978
6.0,0.0005,2.3875543844132197
7.0,0.0005,2.3360294728052047
8.0,0.0005,2.419076306479318
9.0,0.0005,2.3952066217150008
10.0,0.0005,2.3863051505315873
11.0,0.0005,2.310611066364107
12.0,0.0005,2.360506614049276
13.0,0.0005,2.398897659210932
14.0,0.0005,2.3947208495367143
15.0,0.0005,2.390707050051008
16.0,0.0005,2.3905928816114153
17.0,0.0005,2.380710034143357
18.0,0.0005,2.2937773863474527
19.0,0.0005,2.1097908871514455
20.0,0.0005,1.9636665412357874
21.0,0.0005,1.7798061541148595
22.0,0.0005,1.722030753181094
23.0,0.0005,1.5615406320208596
24.0,0.0005,1.4488403229486375
25.0,0.0005,1.3963202692213512
26.0,0.0005,1.3401255891436623
27.0,0.0005,1.2978169407163347
28.0,0.0005,1.3066386183102925
29.0,0.0005,1.2409940787724085
30.0,0.0005,1.1368859239986964
31.0,0.0005,1.056037153516497
32.0,0.0005,0.990870285601843
33.0,0.0005,0.9588150382041931
34.0,0.0005,0.881003873688834
35.0,0.0005,0.8720491812342689
36.0,0.0005,0.8530043533870152
37.0,0.0005,0.845700720945994
38.0,0.0005,0.8139700520606268
39.0,0.0005,0.7125836326962426
40.0,0.0005,0.6957412844612485
41.0,0.0005,0.6077775572027478
42.0,0.0005,0.5982215319361005
43.0,0.0005,0.5488390028476715
44.0,0.0005,0.516691696076166
45.0,0.0005,0.48367588718732196
46.0,0.0005,0.4614285642192477
47.0,0.0005,0.4582012536979857
48.0,0.0005,0.4450357017062959
49.0,0.0005,0.43561790812583195
