epoch,lr,train_loss
0.0,0.0005,2.6581887543201446
1.0,0.0005,1.8335769176483154
2.0,0.0005,1.4509437739849091
3.0,0.0005,1.2885996967554092
4.0,0.0005,1.106568382680416
5.0,0.0005,0.9738555461168289
6.0,0.0005,0.8376045927405358
7.0,0.0005,0.7450952425599098
8.0,0.0005,0.7421858668327331
9.0,0.0005,0.6480820514261723
10.0,0.0005,0.565232415497303
11.0,0.0005,0.5348467923700809
12.0,0.0005,0.4968753568828106
13.0,0.0005,0.47854617685079576
14.0,0.0005,0.4809348307549953
15.0,0.0005,0.4170269757509232
16.0,0.0005,0.39589027091860773
17.0,0.0005,0.3537599131464958
18.0,0.0005,0.35420794412493706
19.0,0.0005,0.33881393522024156
20.0,0.0005,0.3125669237226248
21.0,0.0005,0.3045495629310608
22.0,0.0005,0.2799123838543892
23.0,0.0005,0.273581300675869
24.0,0.0005,0.2698208175599575
25.0,0.0005,0.27255940772593024
26.0,0.0005,0.2608517102897167
27.0,0.0005,0.23675450310111046
28.0,0.0005,0.22293477803468703
29.0,0.0005,0.22427902668714522
30.0,0.0005,0.23534721434116362
31.0,0.0005,0.23330691531300546
32.0,0.0005,0.2217348415404558
33.0,0.0005,0.21772048994898796
34.0,0.0005,0.19825428463518618
35.0,0.0005,0.20073404312133789
36.0,0.0005,0.2029838629066944
37.0,0.0005,0.1976435199379921
38.0,0.0005,0.22785215452313423
39.0,0.0005,0.21712957322597504
40.0,0.0005,0.1952251236885786
41.0,0.0005,0.17612577453255654
42.0,0.0005,0.16144868023693562
43.0,0.0005,0.1551919911056757
44.0,0.0005,0.1563243478536606
45.0,0.0005,0.16042447928339243
46.0,0.0005,0.1564292011782527
47.0,0.0005,0.15210595391690732
48.0,0.0005,0.1482726288959384
49.0,0.0005,0.14782474245876073
