epoch,lr,train_loss
0.0,0.0005,2.6459811329841614
1.0,0.0005,1.8243843913078308
2.0,0.0005,1.487175878882408
3.0,0.0005,1.2834427982568741
4.0,0.0005,1.0641543984413147
5.0,0.0005,0.9547034129500389
6.0,0.0005,0.9081522926688195
7.0,0.0005,0.7708031997084618
8.0,0.0005,0.6548190392553807
9.0,0.0005,0.5994810938835144
10.0,0.0005,0.5591621540486813
11.0,0.0005,0.5275381997227668
12.0,0.0005,0.5090506136417389
13.0,0.0005,0.49205917716026304
14.0,0.0005,0.44494182989001274
15.0,0.0005,0.4139991387724876
16.0,0.0005,0.4054202981293201
17.0,0.0005,0.36583864167332647
18.0,0.0005,0.3429494522511959
19.0,0.0005,0.31357214897871016
20.0,0.0005,0.31483234390616416
21.0,0.0005,0.32214171886444093
22.0,0.0005,0.3240250743925571
23.0,0.0005,0.3058987084776163
24.0,0.0005,0.2893730454146862
25.0,0.0005,0.2730388820171356
26.0,0.0005,0.2559740900993347
27.0,0.0005,0.25742129795253277
28.0,0.0005,0.24607230350375175
29.0,0.0005,0.23866663724184037
30.0,0.0005,0.22125214636325835
31.0,0.0005,0.21272836849093438
32.0,0.0005,0.20151870213449002
33.0,0.0005,0.1963975504040718
34.0,0.0005,0.189411923289299
35.0,0.0005,0.18426860831677913
36.0,0.0005,0.1860675934702158
37.0,0.0005,0.1816553957760334
38.0,0.0005,0.18233823999762536
39.0,0.0005,0.18332797922194005
40.0,0.0005,0.2391353126615286
41.0,0.0005,0.33306511752307416
42.0,0.0005,0.4029736127704382
43.0,0.0005,0.3292230244725943
44.0,0.0005,0.25419769510626794
45.0,0.0005,0.22714210227131842
46.0,0.0005,0.18018258661031722
47.0,0.0005,0.1659024827182293
48.0,0.0005,0.15902386978268623
49.0,0.0005,0.14898303262889384
