epoch,lr,train_loss
0.0,0.0005,2.3734208175114224
1.0,0.0005,1.731976486387707
2.0,0.0005,1.1727122352236794
3.0,0.0005,0.8714392213594346
4.0,0.0005,0.7155205720946902
5.0,0.0005,0.5911151199113756
6.0,0.0005,0.5271540028708321
7.0,0.0005,0.47125997287886484
8.0,0.0005,0.42919008362860905
9.0,0.0005,0.39562733968098956
10.0,0.0005,0.35735540588696796
11.0,0.0005,0.33650035730430056
12.0,0.0005,0.30504625680900754
13.0,0.0005,0.2885810342572984
14.0,0.0005,0.2831687792426064
15.0,0.0005,0.275252124383336
16.0,0.0005,0.2639171090864
17.0,0.0005,0.2520748916126433
18.0,0.0005,0.24808217585086823
19.0,0.0005,0.22784184841882615
20.0,0.0005,0.2236250319651195
21.0,0.0005,0.20902118157772792
22.0,0.0005,0.20961740754899524
23.0,0.0005,0.19771557052930197
24.0,0.0005,0.18895759894734337
25.0,0.0005,0.17916164369810195
26.0,0.0005,0.1708915134270986
27.0,0.0005,0.17266720285018286
28.0,0.0005,0.1757559808237212
29.0,0.0005,0.16480758644285656
30.0,0.0005,0.15640130461681456
31.0,0.0005,0.1507280497323899
32.0,0.0005,0.1439229714728537
33.0,0.0005,0.14786730919565474
34.0,0.0005,0.15355571607748666
35.0,0.0005,0.15816369439874375
36.0,0.0005,0.1676274048430579
37.0,0.0005,0.157825374177524
38.0,0.0005,0.14874460583641416
39.0,0.0005,0.14163824915885925
40.0,0.0005,0.14590282773687727
41.0,0.0005,0.13915568199895678
42.0,0.0005,0.1271165878999801
43.0,0.0005,0.12370194636640094
44.0,0.0005,0.12093658284062431
45.0,0.0005,0.12130948723781676
46.0,0.0005,0.12018148317223504
47.0,0.0005,0.11810717802672159
48.0,0.0005,0.11354593613318034
49.0,0.0005,0.1117672792502812
