epoch,lr,train_loss
0.0,0.0005,3.767096547884484
1.0,0.0005,3.6745253485359557
2.0,0.0005,3.468500932112132
3.0,0.0005,3.200288990425737
4.0,0.0005,3.0224464332404204
5.0,0.0005,2.8930536451405042
6.0,0.0005,2.77920538819816
7.0,0.0005,2.6490400788310455
8.0,0.0005,2.5439153471629914
9.0,0.0005,2.4365294423821853
10.0,0.0005,2.3388035004269585
11.0,0.0005,2.2675130533437207
12.0,0.0005,2.1934105949042593
13.0,0.0005,2.1366485859841515
14.0,0.0005,2.0794607244534036
15.0,0.0005,2.0074486077444194
16.0,0.0005,1.9542303933060332
17.0,0.0005,1.909392790190161
18.0,0.0005,1.8538300197418422
19.0,0.0005,1.8027491273128824
20.0,0.0005,1.756382418127909
21.0,0.0005,1.6870815700047637
22.0,0.0005,1.6584378804450166
23.0,0.0005,1.6221524553960316
24.0,0.0005,1.5822790488396605
25.0,0.0005,1.5549731473604294
26.0,0.0005,1.5247951764460297
27.0,0.0005,1.500044285659104
28.0,0.0005,1.4617118900973503
29.0,0.0005,1.4270009831512627
30.0,0.0005,1.4005791293533698
31.0,0.0005,1.3915432822214413
32.0,0.0005,1.3416743717883548
33.0,0.0005,1.3312752708792686
34.0,0.0005,1.300444944692801
35.0,0.0005,1.2927868687841173
36.0,0.0005,1.2568518784866758
37.0,0.0005,1.2414038888599774
38.0,0.0005,1.2166688976834898
39.0,0.0005,1.2148266659105478
40.0,0.0005,1.1928730610298783
41.0,0.0005,1.1589752473345358
42.0,0.0005,1.1614913529320938
43.0,0.0005,1.1247176494704534
44.0,0.0005,1.1232734855009268
45.0,0.0005,1.1034754135837295
46.0,0.0005,1.1015331254532077
47.0,0.0005,1.0776353444444806
48.0,0.0005,1.0615631323818067
49.0,0.0005,1.0501308938718006
