epoch,lr,train_loss
0.0,0.0005,9.692872592381068
1.0,0.0005,8.762551693689256
2.0,0.0005,7.738997005280995
3.0,0.0005,6.6607328823634555
4.0,0.0005,5.431830042884464
5.0,0.0005,4.185042733237857
6.0,0.0005,3.130710090909685
7.0,0.0005,2.6125096139453707
8.0,0.0005,2.094845663933527
9.0,0.0005,1.9248625040054321
10.0,0.0005,1.6369909956341697
11.0,0.0005,1.4816414742242723
12.0,0.0005,1.33735225881849
13.0,0.0005,1.2536239794322424
14.0,0.0005,1.1852332211676098
15.0,0.0005,1.1454893010003226
16.0,0.0005,1.077845329330081
17.0,0.0005,1.0246075590451558
18.0,0.0005,1.1302935481071472
19.0,0.0005,1.1383321256864638
20.0,0.0005,0.9784720540046692
21.0,0.0005,0.8995672691436041
22.0,0.0005,0.853765436581203
23.0,0.0005,0.8142050873665583
24.0,0.0005,0.7888040883200509
25.0,0.0005,0.7767576007615953
26.0,0.0005,0.7363578194663638
27.0,0.0005,0.7321029617672875
28.0,0.0005,0.7217766557421003
29.0,0.0005,0.7092914779980978
30.0,0.0005,0.6803508003552755
31.0,0.0005,0.6902149858928862
32.0,0.0005,0.6801448095412481
33.0,0.0005,0.7031810595875695
34.0,0.0005,0.6695183856146676
35.0,0.0005,0.675451031752995
36.0,0.0005,0.6653995343617031
37.0,0.0005,0.6926932391666231
38.0,0.0005,0.6050258264655158
39.0,0.0005,0.5694674480529058
40.0,0.0005,0.5644415077709016
41.0,0.0005,0.569695071095512
42.0,0.0005,0.5565088476453509
43.0,0.0005,0.6726910727364677
44.0,0.0005,6.51987175714402
45.0,0.0005,4.543744552703131
46.0,0.0005,2.599659658613659
47.0,0.0005,1.5194377842403592
48.0,0.0005,1.0981766780217488
49.0,0.0005,0.8808748920758566
