epoch,lr,train_loss
0.0,0.0005,11.592164158821106
1.0,0.0005,10.163235902786255
2.0,0.0005,8.590001904964447
3.0,0.0005,7.027320659160614
4.0,0.0005,6.591709530353546
5.0,0.0005,5.765076422691346
6.0,0.0005,5.030111652612686
7.0,0.0005,4.551634025573731
8.0,0.0005,4.067657095193863
9.0,0.0005,3.7702300012111665
10.0,0.0005,3.428514891862869
11.0,0.0005,3.181399440765381
12.0,0.0005,3.1427751004695894
13.0,0.0005,3.0642731487751007
14.0,0.0005,2.8014081001281737
15.0,0.0005,2.573574814200401
16.0,0.0005,2.364530336856842
17.0,0.0005,2.2617632180452345
18.0,0.0005,2.0399895906448364
19.0,0.0005,1.8688471347093583
20.0,0.0005,1.8420380860567094
21.0,0.0005,1.7283466070890428
22.0,0.0005,1.6146514803171157
23.0,0.0005,1.6682353347539902
24.0,0.0005,2.3157995730638503
25.0,0.0005,2.8036725550889967
26.0,0.0005,1.8807576030492783
27.0,0.0005,1.590634548664093
28.0,0.0005,1.3980937093496322
29.0,0.0005,1.3027208417654037
30.0,0.0005,1.2839369669556617
31.0,0.0005,1.3257330149412154
32.0,0.0005,1.0920374363660812
33.0,0.0005,1.0616429090499877
34.0,0.0005,1.0068214133381843
35.0,0.0005,1.0520518943667412
36.0,0.0005,0.9883343651890755
37.0,0.0005,0.9328898459672927
38.0,0.0005,0.8641970366239548
39.0,0.0005,0.8853019684553146
40.0,0.0005,0.9013553023338318
41.0,0.0005,1.5472696021199226
42.0,0.0005,1.8886319369077682
43.0,0.0005,1.3538926288485527
44.0,0.0005,0.9584726393222809
45.0,0.0005,0.830491304397583
46.0,0.0005,0.7892982125282287
47.0,0.0005,0.7417918190360069
48.0,0.0005,0.7127522319555283
49.0,0.0005,0.6884945228695869
