epoch,lr,train_loss
0.0,0.0005,9.632487297058105
1.0,0.0005,8.648224399203347
2.0,0.0005,7.537715185256231
3.0,0.0005,6.418262731461298
4.0,0.0005,5.281386557079497
5.0,0.0005,4.204391740617298
6.0,0.0005,3.292738460359119
7.0,0.0005,2.8943038213820684
8.0,0.0005,2.28895073845273
9.0,0.0005,2.1497510217484974
10.0,0.0005,1.8223837557293119
11.0,0.0005,1.585993692988441
12.0,0.0005,1.4784195678574699
13.0,0.0005,1.3977612200237455
14.0,0.0005,1.3109401748293923
15.0,0.0005,1.2602624666123163
16.0,0.0005,1.1909220899854387
17.0,0.0005,1.1316796853428794
18.0,0.0005,1.037359092916761
19.0,0.0005,1.001810127780551
20.0,0.0005,0.9862766209102812
21.0,0.0005,0.9081534544626871
22.0,0.0005,0.8900189286186582
23.0,0.0005,0.8588751270657494
24.0,0.0005,0.8153277976172311
25.0,0.0005,0.8416413437752497
26.0,0.0005,0.9905630605561393
27.0,0.0005,1.9724121547880626
28.0,0.0005,1.870372704097203
29.0,0.0005,1.1818463944253468
30.0,0.0005,0.9224503863425482
31.0,0.0005,0.8266111924534753
32.0,0.0005,0.7581920964377267
33.0,0.0005,0.7272018790245056
34.0,0.0005,0.6927264957200914
35.0,0.0005,0.6698632325444903
36.0,0.0005,0.6671693665640694
37.0,0.0005,0.7063739470073155
38.0,0.0005,0.6565751036008199
39.0,0.0005,0.6431431713558379
40.0,0.0005,0.6272083861487252
41.0,0.0005,0.6073632722809201
42.0,0.0005,0.5878335734208425
43.0,0.0005,0.6189359752904802
44.0,0.0005,0.6080175198259807
45.0,0.0005,0.5737985443501246
46.0,0.0005,0.5718699565955571
47.0,0.0005,0.5664100107692537
48.0,0.0005,0.5675100826081776
49.0,0.0005,0.5305021689051673
