epoch,lr,train_loss
0.0,0.0005,11.573704743385315
1.0,0.0005,10.223073315620422
2.0,0.0005,8.514473390579223
3.0,0.0005,6.842099380493164
4.0,0.0005,6.260858595371246
5.0,0.0005,6.319654381275177
6.0,0.0005,4.858508104085923
7.0,0.0005,4.527297937870026
8.0,0.0005,3.9032275855541227
9.0,0.0005,3.9450358271598818
10.0,0.0005,3.602797877788544
11.0,0.0005,3.2692562878131866
12.0,0.0005,2.9728528261184692
13.0,0.0005,2.869116985797882
14.0,0.0005,2.675791174173355
15.0,0.0005,2.665838059782982
16.0,0.0005,2.655835232138634
17.0,0.0005,4.372329187393189
18.0,0.0005,3.3263686180114744
19.0,0.0005,2.4079396545886995
20.0,0.0005,1.9766375780105592
21.0,0.0005,1.8019589513540268
22.0,0.0005,1.7190200984477997
23.0,0.0005,1.5896971106529236
24.0,0.0005,1.631821769475937
25.0,0.0005,1.489045313000679
26.0,0.0005,1.5347688645124435
27.0,0.0005,1.4617646276950835
28.0,0.0005,1.3709788620471954
29.0,0.0005,1.3257983118295669
30.0,0.0005,1.2346767216920853
31.0,0.0005,1.2838638484477998
32.0,0.0005,1.3563356012105943
33.0,0.0005,1.1887471064925195
34.0,0.0005,1.0529796019196511
35.0,0.0005,0.9780152112245559
36.0,0.0005,0.9836340978741646
37.0,0.0005,1.1063066303730011
38.0,0.0005,2.2831803381443025
39.0,0.0005,1.6018764108419419
40.0,0.0005,1.439520013332367
41.0,0.0005,1.0952300786972047
42.0,0.0005,0.923492343723774
43.0,0.0005,0.9669473335146904
44.0,0.0005,0.9846608221530915
45.0,0.0005,0.8614393755793571
46.0,0.0005,0.7996515050530434
47.0,0.0005,0.7531241700053215
48.0,0.0005,0.711626885831356
49.0,0.0005,0.7003881528973579
