epoch,lr,train_loss
0.0,0.0005,2.9653239130973814
1.0,0.0005,2.952014034986496
2.0,0.0005,2.9507471203804014
3.0,0.0005,2.9478269040584566
4.0,0.0005,2.899651604890823
5.0,0.0005,2.774675589799881
6.0,0.0005,2.7491583466529845
7.0,0.0005,2.644285237789154
8.0,0.0005,2.577461326122284
9.0,0.0005,2.4596774220466613
10.0,0.0005,2.3127802103757857
11.0,0.0005,2.1917340099811553
12.0,0.0005,2.057911777496338
13.0,0.0005,1.9641838401556015
14.0,0.0005,1.8382827073335648
15.0,0.0005,1.7518230199813842
16.0,0.0005,1.658419778943062
17.0,0.0005,1.5855913132429122
18.0,0.0005,1.5490177810192107
19.0,0.0005,1.4996424913406372
20.0,0.0005,1.4251635760068893
21.0,0.0005,1.3648354172706605
22.0,0.0005,1.308751454949379
23.0,0.0005,1.3084621727466583
24.0,0.0005,1.2868682205677033
25.0,0.0005,1.233098092675209
26.0,0.0005,1.229931828379631
27.0,0.0005,1.1718422695994377
28.0,0.0005,1.1105441510677339
29.0,0.0005,1.058765785396099
30.0,0.0005,1.0345255807042122
31.0,0.0005,1.0006849005818368
32.0,0.0005,0.9974205940961838
33.0,0.0005,0.9601631671190262
34.0,0.0005,0.9160763517022132
35.0,0.0005,0.9100927516818047
36.0,0.0005,0.8603318631649017
37.0,0.0005,0.8231094971299171
38.0,0.0005,0.8213997587561608
39.0,0.0005,0.7667870163917542
40.0,0.0005,0.8066120266914367
41.0,0.0005,0.7818589374423027
42.0,0.0005,0.7598656460642814
43.0,0.0005,0.6656073927879333
44.0,0.0005,0.6243693649768829
45.0,0.0005,0.6150650307536125
46.0,0.0005,0.5941706463694573
47.0,0.0005,0.6420766644179821
48.0,0.0005,0.6257218264043332
49.0,0.0005,0.5862543679773807
